fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,good_quality,cluster,free_to_total_SO2,total_acidity,alcohol_acidity_ratio,PC1_score,PC2_score
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,6,0,0,0.3333333333333333,8.42,21.904761904761905,-0.09006321243549922,-0.6442238633500889
7.4,0.62,0.05,1.9,0.068,24.0,42.0,0.9961,3.42,0.57,11.5,6,0,0,0.5714285714285714,8.02,18.548387096774192,-1.7617514310030948,0.08045374612120121
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,5,0,0,0.2,7.68,25.0,-0.6758035118151192,-0.5326878909353239
6.9,0.5,0.04,1.5,0.085,19.0,49.0,0.9958,3.35,0.78,9.5,5,0,0,0.3877551020408163,7.4,19.0,-1.0514772020598846,0.42888570212539245
7.5,0.52,0.42,2.3,0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6,0,0,0.21052631578947367,8.02,20.19230769230769,-0.634343343911895,-0.6067625861646255
7.0,0.805,0.0,2.5,0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5,0,0,0.35,7.805,11.925465838509316,-1.972184400410767,0.127781534448765
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5,0,0,0.23809523809523808,9.41,15.573770491803279,0.006398435755081659,0.13660039029062337
8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5,0,1,0.20909090909090908,9.51,15.245901639344265,2.6647411943993693,2.103445911769114
7.2,0.73,0.02,2.5,0.076,16.0,42.0,0.9972,3.44,0.52,9.3,5,0,0,0.38095238095238093,7.93,12.739726027397262,-1.5807912695460677,0.9892900095010815
6.8,0.61,0.2,1.8,0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5,0,0,0.16923076923076924,7.41,15.245901639344265,-1.358532213860016,0.6913963287314507
6.7,0.62,0.21,1.9,0.079,8.0,62.0,0.997,3.52,0.58,9.3,6,0,0,0.12903225806451613,7.32,15.000000000000002,-1.3175121247134751,0.5162427104576187
8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5,0,1,0.3058823529411765,9.21,31.29032258064516,1.3378494581217388,0.8789050418149014
7.4,0.39,0.48,2.0,0.0819999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,5,0,0,0.208955223880597,7.79,23.589743589743588,0.3578156392231052,0.3844592159065622
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5,0,0,0.34615384615384615,8.405,13.75886524822695,-1.0365663050179688,0.18434053903697062
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5,0,0,0.1048951048951049,8.4,19.0,0.3718741123350854,1.8406416783988715
7.9,0.49,0.32,1.9,0.0819999999999999,17.0,144.0,0.9968,3.2,0.55,9.5,5,0,0,0.11805555555555555,8.39,19.387755102040817,0.33932363104146207,1.9259817410462596
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5,0,0,0.16535433070866143,8.7,18.8,0.727043004013345,2.0776356119936557
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6,0,0,0.42857142857142855,6.7700000000000005,26.486486486486488,-1.0993357570092368,0.3772004418979958
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5,0,0,0.12698412698412698,7.43,15.079365079365079,-0.499385274678913,2.3808880741309015
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,0,0,0.25,8.15,17.636363636363633,-0.5392013235198246,-0.4683462957468919
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5,0,0,0.2,8.39,15.93220338983051,-0.009078244093902014,2.0424479577026666
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5,0,0,0.2727272727272727,7.88,17.586206896551722,-0.8328968333027184,0.2791851201130226
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6,0,1,0.4444444444444444,11.8,33.666666666666664,3.168299887567308,-1.3000201784713534
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7,1,0,0.13978494623655913,6.235,15.568862275449103,-3.5749274185920363,-0.43478010066272577
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,0,0,0.3870967741935484,7.99,10.458715596330276,-3.2138013176039126,-0.02428689158061499
9.6,0.32,0.47,1.4,0.0559999999999999,9.0,24.0,0.99695,3.22,0.82,10.3,7,1,1,0.375,9.92,32.1875,1.4009899860627597,-1.545219750044529
8.8,0.37,0.48,2.1,0.0969999999999999,39.0,145.0,0.9975,3.04,1.03,9.3,5,0,1,0.2689655172413793,9.17,25.135135135135137,2.4957877801916095,2.736145722394092
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5,0,0,0.32653061224489793,7.3,19.0,-1.0378922141135842,0.15967180642916629
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5,0,0,0.41025641025641024,7.42,21.904761904761905,-0.3798964604917179,-0.01659792388732428
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6,0,0,0.3783783783783784,7.43,21.3953488372093,-0.33753835380826586,-0.1364777462764053
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,1,1,0.32142857142857145,13.100000000000001,36.00000000000001,3.696454997500372,-1.479586220708424
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5,0,0,0.21666666666666667,8.37,16.315789473684212,-0.3100168316826633,2.050970120368635
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5,0,0,0.18947368421052632,8.24,21.363636363636363,0.4725156691357041,1.254900297571973
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,7,1,1,0.3684210526315789,11.3,35.0,2.1671995359482854,-1.7819484026129877
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,6,0,1,0.2631578947368421,10.229999999999999,23.39622641509434,0.8210381034872447,-2.489500843700375
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6,0,0,0.16129032258064516,8.725,13.793103448275863,-0.5679525450035109,0.5595485548947845
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6,0,1,0.3333333333333333,12.04,23.18181818181818,2.32652636055516,-1.6327374569202984
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5,0,0,0.4307692307692308,8.77,17.719298245614034,-0.7156460595353922,0.9515987577164352
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,0,0,0.24390243902439024,8.535,13.333333333333334,-0.3662492432522042,0.3983909451001755
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5,0,1,0.21487603305785125,7.49,21.42857142857143,0.6415654098557743,2.1221364005437704
8.7,0.625,0.16,2.0,0.1009999999999999,13.0,49.0,0.9962,3.14,0.57,11.0,5,0,0,0.2653061224489796,9.325,17.6,-0.08152096759319412,-0.2020615091118303
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,5,0,0,0.2682926829268293,8.825,12.551724137931034,-0.6962825519504604,0.44111806675946874
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5,0,0,0.22727272727272727,7.99,19.79591836734694,-1.0102774476815224,-0.23453397228405162
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5,0,0,0.16666666666666666,8.33,17.92452830188679,0.04256413979577796,2.365595380636362
7.8,0.34,0.37,2.0,0.0819999999999999,24.0,58.0,0.9964,3.34,0.59,9.4,6,0,0,0.41379310344827586,8.14,27.64705882352941,0.11205651300260772,0.5200009155670625
7.4,0.53,0.26,2.0,0.1009999999999999,16.0,72.0,0.9957,3.15,0.57,9.4,5,0,0,0.2222222222222222,7.930000000000001,17.735849056603772,-0.024896449781659325,0.7368061993373528
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5,0,0,0.5,7.41,15.573770491803279,-1.9361517591990993,-0.8418235328371265
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,6,0,0,0.2857142857142857,9.245,15.503875968992247,0.14828314172903181,-0.2867464203729468
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,4,0,0,0.2727272727272727,9.035,16.37795275590551,0.08499176705478959,0.2234801419669773
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,0,0,0.4603174603174603,8.13,24.41860465116279,-0.5756802221405601,0.73412850381108
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,6,0,1,0.3333333333333333,9.49,16.10169491525424,3.871138267110005,1.574870418918382
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,5,0,0,0.391304347826087,9.82,11.951219512195124,-0.3481657328982095,0.22110469560356313
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,0,0,0.2702702702702703,7.42,21.153846153846153,-1.1514490094674088,-0.5113494501732199
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,7,1,0,0.1792452830188679,5.68,25.416666666666668,-3.2873887436408102,0.0921875455243309
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,6,0,0,0.24489795918367346,8.38,26.05263157894737,-0.9130332530613869,-0.15780234660293466
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,6,0,0,0.3103448275862069,8.87,25.945945945945944,0.4689232446365229,0.610879120110403
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,0,0,0.1891891891891892,9.2,9.0,-1.1946409150095507,0.7425276672976422
7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,6,0,0,0.3684210526315789,7.83,14.285714285714286,-1.23861917134258,0.6729235662197123
7.2,0.645,0.0,1.9,0.0969999999999999,15.0,39.0,0.99675,3.37,0.58,9.2,6,0,0,0.38461538461538464,7.845000000000001,14.263565891472867,-1.2811805969438113,0.6874064223264557
8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,5,0,1,0.08064516129032258,9.535,14.645669291338583,2.7017652663059173,0.41711298784059825
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6,0,1,0.25,12.38,28.68421052631579,2.9277224758433245,-1.51128622709544
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6,0,0,0.25688073394495414,8.28,16.896551724137932,-0.35818741668180637,1.9846102301191957
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,1,1,0.4166666666666667,15.21,43.80952380952381,4.3722561756137255,-1.0093906548793217
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,0,0,0.2608695652173913,7.96,15.0,-1.1979394158792778,-0.2188404043197146
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5,0,0,0.3137254901960784,7.779999999999999,13.970588235294116,-1.4024829702767183,0.8089007261475603
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,5,0,0,0.1506849315068493,8.799999999999999,15.500000000000002,-0.3724889667705681,0.7612869961720283
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,6,0,0,0.23076923076923078,8.23,18.49056603773585,-1.2360535986216832,-0.22244564293837266
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6,0,1,0.43243243243243246,11.120000000000001,31.25,2.013152875054431,-0.6607156717633725
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,0,0,0.47058823529411764,7.699999999999999,16.5,-1.4599801965058457,0.2677616332727136
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5,0,1,0.23809523809523808,11.45,30.000000000000004,2.1685193790642074,-1.2412340609746386
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5,0,0,0.09302325581395349,8.475,12.258064516129032,-0.06807213544727658,0.7503974169091454
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5,0,0,0.14285714285714285,8.57,16.315789473684212,-0.018448357669778766,1.9482615832448344
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5,0,1,0.38461538461538464,9.74,27.05882352941176,1.2876581745319902,-1.0140903779955368
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5,0,0,0.21428571428571427,7.295,13.237410071942445,-1.7662316081135072,0.9034866164752243
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5,0,1,0.17777777777777778,8.11,22.926829268292686,5.082123747360408,0.5095179763051462
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,1,1,0.42424242424242425,10.31,33.87096774193549,1.8833036663761094,-0.6300495573303375
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,0,0,0.4,8.23,28.181818181818183,-0.019579849292352743,0.0237257354741939
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4,0,0,0.1791044776119403,7.975,9.641025641025642,-1.8365555393520543,1.2771651599861795
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,5,0,0,0.2857142857142857,8.52,19.23076923076923,-1.1788578775392455,-0.4163985505909481
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,0,0,0.46938775510204084,8.27,25.135135135135137,-0.00022241685608055014,0.4157557126822777
12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,5,0,1,0.18518518518518517,13.06,19.46428571428571,3.1189904454631487,-1.2089942027793255
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,7,1,1,0.6,12.06,39.230769230769226,2.199056894499768,-2.0446938825927736
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,4,0,0,0.4262295081967213,8.969999999999999,11.264367816091955,-0.9750420216452377,2.2998207600612695
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,8,1,1,0.40540540540540543,8.25,36.57142857142858,0.6648172413590561,-1.3180045071486572
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,0,0,0.25925925925925924,7.44,17.40740740740741,-1.1512849263599878,0.12202870565193821
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,0,1,0.17391304347826086,11.68,56.111111111111114,3.3123325279772127,-1.233809089990233
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,0,0,0.4426229508196721,8.445,19.633027522935777,-0.7052536726510886,1.1365785144921101
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,5,0,1,0.26153846153846155,11.27,27.2972972972973,2.775618143029279,0.3406094081047908
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5,0,0,0.2631578947368421,9.115,13.146853146853148,-0.2313883607655029,0.3065090492421555
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,5,0,0,0.2872340425531915,8.15,14.461538461538462,0.4545858845003821,3.1051677045681396
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,8,1,1,0.38461538461538464,10.620000000000001,39.375,1.9741283112779795,-1.8119040807089966
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,1,1,0.2127659574468085,9.3,26.25,1.2173430488762043,0.21616892381203948
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,6,0,1,0.3157894736842105,11.66,35.769230769230774,2.9382959229061965,-0.9591735499543638
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,7,1,1,0.5,7.970000000000001,36.666666666666664,3.3367710668236468,-0.8372764865252091
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5,0,0,0.22641509433962265,8.12,17.5,-0.6226252062832955,0.6695024226483505
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,0,0,0.4507042253521127,10.49,16.610169491525426,0.889174949054556,2.1929362954409335
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,6,0,1,0.5102040816326531,12.45,22.88888888888889,3.0484630420192973,0.15807791374306157
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,6,0,0,0.5471698113207547,7.9,25.75,-0.4752276262562253,0.8569965992594548
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,1,0,0.40816326530612246,9.219999999999999,20.384615384615383,0.07068700913292048,0.3315770521279803
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5,0,1,0.336734693877551,12.02,21.904761904761905,3.6165977663402344,2.2167474621283847
11.0,0.2,0.48,2.0,0.3429999999999999,6.0,18.0,0.9979,3.3,0.71,10.5,5,0,1,0.3333333333333333,11.2,52.5,3.0644580212969266,-1.129683707955904
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6,0,1,0.375,10.950000000000001,18.727272727272727,1.2922172192421608,0.4793606493361148
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6,0,0,0.3125,7.260000000000001,28.055555555555557,-0.6059258182360855,-1.104090962037132
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,6,0,1,0.32075471698113206,13.64,27.941176470588232,4.377604718250208,0.3668378988263313
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,5,0,1,0.18518518518518517,11.3,19.0,2.6431602158181247,-0.5058421623090412
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5,0,1,0.37142857142857144,11.43,11.927710843373495,1.0542259469537152,1.5459277140211722
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5,0,0,0.27586206896551724,7.7299999999999995,15.238095238095237,-1.499474238686965,0.11727989326896449
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5,0,0,0.16129032258064516,7.8500000000000005,14.923076923076922,-1.2568499108353037,0.1749987455071963
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5,0,0,0.24242424242424243,7.57,14.328358208955223,-1.6854685300569445,0.26342847130280794
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,6,0,0,0.45454545454545453,8.03,20.188679245283016,-1.1185799660254474,0.27963010474441785
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,0,1,0.4666666666666667,11.28,56.111111111111114,1.9147134000552986,-1.889389071526636
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5,0,0,0.42857142857142855,9.005,14.184397163120568,-0.45286428929504174,0.3713044724154118
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,5,0,0,0.23809523809523808,8.07,14.17910447761194,-0.9210339358945697,-0.19254449035984608
8.4,0.65,0.6,2.1,0.1119999999999999,12.0,90.0,0.9973,3.2,0.52,9.2,5,0,1,0.13333333333333333,9.05,14.153846153846152,1.1286581638925521,1.033712674807512
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,0,1,0.24,10.83,17.547169811320757,2.148549494891747,-0.4017877001257234
7.6,0.62,0.32,2.2,0.0819999999999999,7.0,54.0,0.9966,3.36,0.52,9.4,5,0,0,0.12962962962962962,8.219999999999999,15.161290322580646,-0.4934585397641518,0.1750703278106798
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,6,0,1,0.42857142857142855,10.71,23.170731707317074,2.5302307272591396,-0.47790931205471654
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,6,0,1,0.4166666666666667,10.73,22.093023255813954,2.570468212538505,-0.547729281601795
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,6,0,0,0.3,7.69,32.758620689655174,-0.2400006955355661,-0.8305316938524295
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,6,0,0,0.14285714285714285,8.43,17.735849056603772,-0.3455933200624291,1.2126564555030241
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,6,0,1,0.19387755102040816,9.46,20.652173913043477,0.8020693531399244,1.4526720407819433
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,5,0,0,0.2222222222222222,9.07,20.000000000000004,0.4212729448868046,2.670954641407149
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,5,0,0,0.3611111111111111,7.760000000000001,30.555555555555557,-0.2982896693313676,0.4799322243243496
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,6,0,0,0.37735849056603776,7.449999999999999,31.42857142857143,-0.529622453194497,-0.15282415897770807
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,5,0,1,0.40217391304347827,10.16,18.035714285714285,1.0273142678916287,2.486840830563471
9.6,0.77,0.12,2.9,0.0819999999999999,30.0,74.0,0.99865,3.3,0.64,10.4,6,0,0,0.40540540540540543,10.37,13.506493506493507,0.10527626871902786,1.870674312589973
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,1,1,0.3559322033898305,10.46,17.424242424242422,0.8165960006398232,0.43157597237436024
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,5,0,1,0.28735632183908044,9.91,15.901639344262295,1.1211598400015992,2.027137999547424
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,5,0,0,0.3333333333333333,8.42,15.000000000000002,-0.5858358404436035,-0.19028010406569795
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,6,0,1,0.4794520547945205,10.89,16.10169491525424,1.5758678877297705,1.9060357259438758
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,0,1,0.26,10.49,18.77551020408163,2.7452512430399367,2.28696349847801
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,7,1,1,0.42857142857142855,12.129999999999999,21.69811320754717,3.0536767311577515,-1.5775912317187724
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,5,0,1,0.38461538461538464,10.74,26.136363636363637,1.9691544484632098,-1.4578554531627563
13.4,0.27,0.62,2.6,0.0819999999999999,6.0,21.0,1.0002,3.16,0.67,9.7,6,0,1,0.2857142857142857,13.67,35.925925925925924,3.8176201502771563,-1.2303451086450077
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,5,0,1,0.4666666666666667,11.16,20.652173913043477,1.5613656049268865,-0.9715608920408584
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,0,1,0.24390243902439024,10.559999999999999,34.72222222222222,2.087024326989839,-1.5155859328140082
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,6,0,0,0.18421052631578946,8.58,16.20689655172414,0.21720392765728186,2.054763512103308
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,5,0,0,0.36363636363636365,8.96,19.642857142857142,-0.38300002254922844,-0.16183642795880065
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,7,1,0,0.4473684210526316,8.55,18.0,-1.1426114863779562,-0.26042124924600524
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7,1,1,0.3333333333333333,12.595,17.553956834532375,2.644969994032289,-1.2180301473899824
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6,0,1,0.375,9.33,29.069767441860467,-0.1949898726437586,-2.5707976990355745
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,0,0,0.5,8.23,23.953488372093027,0.20676896859112906,0.8482343354157449
12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,3.16,1.0,11.5,6,0,1,0.2828282828282828,12.89,23.46938775510204,3.7360371196270825,1.047166383274172
12.5,0.28,0.54,2.3,0.0819999999999999,12.0,29.0,0.9997,3.11,1.36,9.8,7,1,1,0.41379310344827586,12.78,35.0,4.369866291271576,-1.0354176168066351
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6,0,1,0.47619047619047616,12.54,27.05882352941176,3.8845360477724924,-0.8362674284344568
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,6,0,1,0.2777777777777778,11.02,26.90476190476191,1.7895062549612815,-1.8712222873592321
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,0,1,0.42857142857142855,11.290000000000001,25.128205128205128,1.9618601227229429,-1.2436289478339666
11.9,0.57,0.5,2.6,0.0819999999999999,6.0,32.0,1.0006,3.12,0.78,10.7,6,0,1,0.1875,12.47,18.771929824561404,2.984795636767651,-0.7547739582300488
7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,5,0,0,0.6349206349206349,7.6850000000000005,14.452554744525546,-1.7058204004440618,2.132801988021917
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.89,12.3,7,1,0,0.5,7.414999999999999,15.092024539877302,-2.4095248038242327,-0.3524576254252815
13.8,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,6,0,1,0.4,14.290000000000001,24.489795918367346,4.037783677352028,-2.1071323068562053
9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,6,0,1,0.32608695652173914,10.16,17.857142857142854,1.695190416329269,0.14785221497030784
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,6,0,0,0.39285714285714285,9.885,11.97452229299363,0.08958477668499766,0.6663519379313617
